timestamp,app,method,url,path,query,post_data,label
2026-04-20T15:00:02.440860+00:00,dvwa,GET,http://localhost:8081/dvwa/images/logo.png?ip=127.0.0.1+%26%26+whoami,/dvwa/images/logo.png,ip=127.0.0.1+%26%26+whoami,,malicious
2026-03-10T04:49:08.737250,dvwa,GET,http://localhost:8081/dvwa/images/logo.png,/dvwa/images/logo.png,,,benign
2026-03-10T05:04:04.475088,webgoat,GET,http://localhost:8082/WebGoat/js/goatApp/model/MenuCollection.js,/js/goatApp/model/MenuCollection.js,,,benign
2026-04-20T15:00:01.648860+00:00,webgoat,GET,http://localhost:8082/js/goatApp/view/UserAndInfoView.js?search=admin%27+--,/js/goatApp/view/UserAndInfoView.js,search=admin%27+--,,malicious
2026-04-20T15:00:00.365860+00:00,dvwa,GET,http://localhost:8081/webhook/test?dest=file%3A%2F%2F%2Fetc%2Fpasswd,/webhook/test,dest=file%3A%2F%2F%2Fetc%2Fpasswd,,malicious
2026-04-20T15:00:04.106860+00:00,dvwa,GET,http://localhost:8081/dvwa/js/add_event_listeners.js?search=%3Cscript%3Ealert%281%29%3C%2Fscript%3E,/dvwa/js/add_event_listeners.js,search=%3Cscript%3Ealert%281%29%3C%2Fscript%3E,,malicious
2026-04-20T15:00:01.348860+00:00,dvwa,GET,http://localhost:8081/dvwa/js/dvwaPage.js?file=....%2F%2F....%2F%2F....%2F%2Fetc%2Fpasswd,/dvwa/js/dvwaPage.js,file=....%2F%2F....%2F%2F....%2F%2Fetc%2Fpasswd,,malicious
2026-04-20T15:00:01.195860+00:00,dvwa,POST,http://localhost:8081/dvwa/images/logo.png,/dvwa/images/logo.png,,email=%27+OR+%271%27%3D%271%27+--+,malicious
2026-03-10T04:50:42.058006,juiceshop,GET,http://localhost:3000/socket.io/?EIO=4&transport=polling&t=PpM5Jq7&sid=TVJn5nV_n_qTQn_QAAAc,/socket.io/,EIO=4&transport=polling&t=PpM5Jq7&sid=TVJn5nV_n_qTQn_QAAAc,,benign
2026-03-10T04:21:56.308592,juiceshop,GET,http://localhost:3000/main.js,/main.js,,,benign
2026-04-20T15:00:02.217860+00:00,webgoat,GET,http://localhost:8082/proxy?dest=http%3A%2F%2Flocalhost%2Fadmin,/proxy,dest=http%3A%2F%2Flocalhost%2Fadmin,,malicious
2026-04-20T15:00:03.213860+00:00,webgoat,POST,http://localhost:8082/api/review,/api/review,,url=%3Cscript%3Ealert%281%29%3C%2Fscript%3E,malicious
2026-04-20T15:00:00.556860+00:00,webgoat,POST,http://localhost:8082/js/goatApp/support/GoatUtils.js,/js/goatApp/support/GoatUtils.js,,email=admin%27+--,malicious
2026-04-20T15:00:01.951860+00:00,juiceshop,POST,http://localhost:3000/api/review,/api/review,,token=%3Cscript%3Ealert%281%29%3C%2Fscript%3E,malicious
2026-04-20T15:00:01.168860+00:00,webgoat,GET,http://localhost:8082/js/libs/jquery.form.js?host=127.0.0.1%3B+sleep+5,/js/libs/jquery.form.js,host=127.0.0.1%3B+sleep+5,,malicious
2026-03-10T04:24:38.109598,dvwa,GET,http://localhost:8081/dvwa/css/main.css,/dvwa/css/main.css,,,benign
2026-03-10T05:09:06.734034,dvwa,GET,http://localhost:8081/dvwa/js/dvwaPage.js,/dvwa/js/dvwaPage.js,,,benign
2026-04-20T15:00:02.187860+00:00,webgoat,POST,http://localhost:8082/feedback,/feedback,,email=%3Cbody+onload%3Dalert%28document.domain%29%3E,malicious
2026-03-10T05:04:21.677086,dvwa,GET,http://localhost:8081/dvwa/js/dvwaPage.js,/dvwa/js/dvwaPage.js,,,benign
2026-04-20T15:00:02.525860+00:00,dvwa,GET,http://localhost:8081/dvwa/js/dvwaPage.js?file=1%27+AND+%271%27%3D%271,/dvwa/js/dvwaPage.js,file=1%27+AND+%271%27%3D%271,,malicious
2026-04-20T15:00:04.256860+00:00,juiceshop,GET,http://localhost:3000/rest/products/38/reviews?id=%3Cscript%3Ealert%281%29%3C%2Fscript%3E,/rest/products/38/reviews,id=%3Cscript%3Ealert%281%29%3C%2Fscript%3E,,malicious
2026-03-10T04:58:35.137638,webgoat,GET,http://localhost:8082/WebGoat/js/libs/bootstrap.min.js,/js/libs/bootstrap.min.js,,,benign
2026-04-20T15:00:03.963860+00:00,webgoat,GET,http://localhost:8082/service/lessonoverview.mvc/CSRF?search=%3Csvg%2Fonload%3Dalert%281%29%3E,/service/lessonoverview.mvc/CSRF,search=%3Csvg%2Fonload%3Dalert%281%29%3E,,malicious
2026-04-20T15:00:02.510860+00:00,dvwa,GET,http://localhost:8081/export?path=..%2F..%2F..%2F..%2Fetc%2Fpasswd,/export,path=..%2F..%2F..%2F..%2Fetc%2Fpasswd,,malicious
2026-04-20T15:00:02.888860+00:00,juiceshop,GET,http://localhost:3000/vendor.js?file=%27+UNION+SELECT+1%2C2%2C3--,/vendor.js,file=%27+UNION+SELECT+1%2C2%2C3--,,malicious
2026-04-20T15:00:03.624860+00:00,dvwa,GET,http://localhost:8081/dvwa/images/logo.png?template=..%2F..%2F..%2F..%2Fetc%2Fpasswd,/dvwa/images/logo.png,template=..%2F..%2F..%2F..%2Fetc%2Fpasswd,,malicious
2026-03-10T04:46:06.744962,juiceshop,GET,http://localhost:3000/rest/user/whoami,/rest/user/whoami,,,benign
2026-03-10T04:53:42.809427,dvwa,GET,http://localhost:8081/vulnerabilities/sqli/,/vulnerabilities/sqli/,,,benign
2026-04-20T15:00:01.847860+00:00,juiceshop,GET,http://localhost:3000/proxy?endpoint=http%3A%2F%2Flocalhost%2Fadmin,/proxy,endpoint=http%3A%2F%2Flocalhost%2Fadmin,,malicious
2026-04-20T15:00:01.583860+00:00,dvwa,POST,http://localhost:8081/submit,/submit,,url=1%27+AND+%271%27%3D%271,malicious
2026-03-10T04:19:45.605953,juiceshop,GET,http://localhost:3000/api/Quantitys/,/api/Quantitys/,,,benign
2026-04-20T15:00:04.121860+00:00,webgoat,GET,http://localhost:8082/login?search=%3Cbody+onload%3Dalert%28document.domain%29%3E,/login,search=%3Cbody+onload%3Dalert%28document.domain%29%3E,,malicious
2026-04-20T15:00:02.848860+00:00,webgoat,POST,http://localhost:8082/submit,/submit,,token=1%27+AND+%271%27%3D%271,malicious
2026-03-10T04:22:17.131636,juiceshop,GET,http://localhost:3000/rest/products/38/reviews,/rest/products/38/reviews,,,benign
2026-04-20T15:00:01.310860+00:00,dvwa,GET,http://localhost:8081/dvwa/images/logo.png?ip=127.0.0.1%3B+cat+%2Fetc%2Fpasswd,/dvwa/images/logo.png,ip=127.0.0.1%3B+cat+%2Fetc%2Fpasswd,,malicious
2026-03-10T05:10:43.570691,juiceshop,GET,http://localhost:3000/rest/user/whoami,/rest/user/whoami,,,benign
2026-04-20T15:00:01.105860+00:00,dvwa,GET,http://localhost:8081/vulnerabilities/xss_r/?page=....%2F%2F....%2F%2F....%2F%2Fetc%2Fpasswd,/vulnerabilities/xss_r/,page=....%2F%2F....%2F%2F....%2F%2Fetc%2Fpasswd,,malicious
2026-03-10T05:01:30.733748,juiceshop,GET,http://cdnjs.cloudflare.com/ajax/libs/jquery/2.2.4/jquery.min.js,http://cdnjs.cloudflare.com/ajax/libs/jquery/2.2.4/jquery.min.js,,,benign
2026-03-10T05:09:11.830817,dvwa,GET,http://localhost:8081/dvwa/css/main.css,/dvwa/css/main.css,,,benign
2026-03-10T05:09:17.506587,dvwa,GET,http://localhost:8081/dvwa/css/main.css,/dvwa/css/main.css,,,benign
2026-04-20T15:00:03.729860+00:00,dvwa,GET,http://localhost:8081/dvwa/images/logo.png?search=%27+OR+SLEEP%285%29--,/dvwa/images/logo.png,search=%27+OR+SLEEP%285%29--,,malicious
2026-03-10T04:26:58.110398,webgoat,GET,http://localhost:8082/WebGoat/lessons/IDOR,/lessons/IDOR,,,benign
2026-04-20T15:00:02.263860+00:00,juiceshop,GET,http://localhost:3000/assets/public/images/products/permafrost.jpg?file=%22%3E%3Cimg+src%3Dx+onerror%3Dalert%281%29%3E,/assets/public/images/products/permafrost.jpg,file=%22%3E%3Cimg+src%3Dx+onerror%3Dalert%281%29%3E,,malicious
2026-04-20T15:00:00.698860+00:00,webgoat,GET,http://localhost:8082/view?file=..%252f..%252f..%252f..%252fetc%252fpasswd,/view,file=..%252f..%252f..%252f..%252fetc%252fpasswd,,malicious
2026-03-10T05:04:45.386293,dvwa,GET,http://localhost:8081/dvwa/js/add_event_listeners.js,/dvwa/js/add_event_listeners.js,,,benign
2026-03-10T04:51:47.368944,webgoat,GET,http://localhost:8082/WebGoat/js/goatApp/model/AssignmentStatusModel.js,/js/goatApp/model/AssignmentStatusModel.js,,,benign
2026-03-10T04:49:24.416825,dvwa,GET,http://localhost:8081/dvwa/images/logo.png,/dvwa/images/logo.png,,,benign
2026-03-10T05:11:42.193702,webgoat,GET,http://localhost:8082/WebGoat/js/goatApp/view/HelpControlsView.js,/js/goatApp/view/HelpControlsView.js,,,benign
2026-03-10T04:56:29.968350,juiceshop,GET,http://localhost:3000/rest/shop/products/search?q=organic,/rest/shop/products/search,q=organic,,benign
2026-03-10T05:04:10.038664,dvwa,GET,http://localhost:8081/dvwa/js/dvwaPage.js,/dvwa/js/dvwaPage.js,,,benign
2026-04-20T15:00:01.745860+00:00,juiceshop,GET,http://localhost:3000/export?path=..%252f..%252f..%252f..%252fetc%252fpasswd,/export,path=..%252f..%252f..%252f..%252fetc%252fpasswd,,malicious
2026-03-10T04:53:19.217526,webgoat,GET,http://localhost:8082/WebGoat/js/goatApp/controller/LessonController.js,/js/goatApp/controller/LessonController.js,,,benign
2026-04-20T15:00:04.049860+00:00,juiceshop,GET,http://localhost:3000/rest/products/24/reviews?file=..%5C..%5C..%5C..%5Cwindows%5Cwin.ini,/rest/products/24/reviews,file=..%5C..%5C..%5C..%5Cwindows%5Cwin.ini,,malicious
2026-03-10T04:53:56.916833,dvwa,GET,http://localhost:8081/dvwa/js/dvwaPage.js,/dvwa/js/dvwaPage.js,,,benign
2026-03-10T04:54:00.200515,dvwa,GET,http://localhost:8081/dvwa/css/main.css,/dvwa/css/main.css,,,benign
2026-04-20T15:00:03.883860+00:00,webgoat,POST,http://localhost:8082/api/review,/api/review,,message=%3Csvg%2Fonload%3Dalert%281%29%3E,malicious
2026-04-20T15:00:01.594860+00:00,juiceshop,GET,http://localhost:3000/api/Challenges/?search=%27+UNION+SELECT+1%2C2%2C3--,/api/Challenges/,search=%27+UNION+SELECT+1%2C2%2C3--,,malicious
2026-03-10T04:22:20.989101,juiceshop,GET,http://localhost:3000/assets/public/favicon_js.ico,/assets/public/favicon_js.ico,,,benign
2026-03-10T04:57:03.517332,webgoat,GET,http://localhost:8082/WebGoat/js/libs/jquery.min.js,/js/libs/jquery.min.js,,,benign
2026-03-10T04:46:06.673539,juiceshop,POST,http://localhost:3000/rest/user/login,/rest/user/login,,"{""email"":""user_289fbd62@waf-test.com"",""password"":""Test@12345!""}",benign
2026-03-10T04:22:22.830550,juiceshop,GET,http://localhost:3000/rest/user/whoami,/rest/user/whoami,,,benign
2026-04-20T15:00:00.717860+00:00,dvwa,GET,http://localhost:8081/vulnerabilities/sqli_blind/?name=%3Cscript%3Ealert%281%29%3C%2Fscript%3E,/vulnerabilities/sqli_blind/,name=%3Cscript%3Ealert%281%29%3C%2Fscript%3E,,malicious
2026-04-20T15:00:02.491860+00:00,dvwa,GET,http://localhost:8081/dvwa/images/logo.png?cmd=127.0.0.1%3B+cat+%2Fetc%2Fpasswd,/dvwa/images/logo.png,cmd=127.0.0.1%3B+cat+%2Fetc%2Fpasswd,,malicious
2026-03-10T04:46:17.636530,juiceshop,GET,http://localhost:3000/rest/products/42/reviews,/rest/products/42/reviews,,,benign
2026-03-10T04:52:13.761803,webgoat,GET,http://localhost:8082/WebGoat/lesson_js/xxe.js,/lesson_js/xxe.js,,,benign
2026-03-10T05:04:44.004998,dvwa,GET,http://localhost:8081/dvwa/css/main.css,/dvwa/css/main.css,,,benign
2026-04-20T15:00:04.927860+00:00,juiceshop,GET,http://localhost:3000/download?file=..%2F..%2F..%2F..%2Fetc%2Fpasswd,/download,file=..%2F..%2F..%2F..%2Fetc%2Fpasswd,,malicious
2026-04-20T15:00:01.200860+00:00,webgoat,GET,http://localhost:8082/service/hint.mvc?host=127.0.0.1%3B+sleep+5,/service/hint.mvc,host=127.0.0.1%3B+sleep+5,,malicious
2026-03-10T04:51:24.830402,juiceshop,GET,http://localhost:3000/api/Products/14,/api/Products/14,,,benign
2026-04-20T15:00:03.680860+00:00,dvwa,GET,http://localhost:8081/fetch?endpoint=http%3A%2F%2F127.0.0.1%3A22,/fetch,endpoint=http%3A%2F%2F127.0.0.1%3A22,,malicious
2026-04-20T15:00:01.578860+00:00,juiceshop,GET,http://localhost:3000/view?template=..%252f..%252f..%252f..%252fetc%252fpasswd,/view,template=..%252f..%252f..%252f..%252fetc%252fpasswd,,malicious
2026-04-20T15:00:01.977860+00:00,juiceshop,GET,http://localhost:3000/rest/admin/application-configuration?name=1+OR+1%3D1--,/rest/admin/application-configuration,name=1+OR+1%3D1--,,malicious
2026-04-20T15:00:00.148860+00:00,webgoat,GET,http://localhost:8082/service/lessoninfo.mvc/CIA.lesson?url=%3Ciframe+src%3Djavascript%3Aalert%281%29%3E,/service/lessoninfo.mvc/CIA.lesson,url=%3Ciframe+src%3Djavascript%3Aalert%281%29%3E,,malicious
2026-03-10T05:06:01.987687,juiceshop,GET,http://localhost:3000/rest/user/whoami,/rest/user/whoami,,,benign
2026-03-10T05:01:23.242684,juiceshop,GET,http://localhost:3000/assets/public/images/products/fruit_press.jpg,/assets/public/images/products/fruit_press.jpg,,,benign
2026-04-20T15:00:02.788860+00:00,dvwa,GET,http://localhost:8081/export?file=....%2F%2F....%2F%2F....%2F%2Fetc%2Fpasswd,/export,file=....%2F%2F....%2F%2F....%2F%2Fetc%2Fpasswd,,malicious
2026-04-20T15:00:04.708860+00:00,webgoat,GET,http://localhost:8082/service/lessonmenu.mvc?host=localhost%3B+uname+-a,/service/lessonmenu.mvc,host=localhost%3B+uname+-a,,malicious
2026-03-10T05:06:53.434512,juiceshop,GET,http://localhost:3000/socket.io/?EIO=4&transport=polling&t=PpM90zr&sid=TZBpbejCrx3fscuIAAAw,/socket.io/,EIO=4&transport=polling&t=PpM90zr&sid=TZBpbejCrx3fscuIAAAw,,benign
2026-04-20T15:00:02.127860+00:00,juiceshop,POST,http://localhost:3000/api/review,/api/review,,message=%22%3E%3Cimg+src%3Dx+onerror%3Dalert%281%29%3E,malicious
2026-03-10T04:43:55.480078,dvwa,GET,http://localhost:8081/dvwa/js/add_event_listeners.js,/dvwa/js/add_event_listeners.js,,,benign
2026-04-20T15:00:00.643860+00:00,dvwa,POST,http://localhost:8081/login,/login,,message=%27+OR+SLEEP%285%29--,malicious
2026-04-20T15:00:01.096860+00:00,dvwa,GET,http://localhost:8081/dvwa/images/logo.png?q=%3Cbody+onload%3Dalert%28document.domain%29%3E,/dvwa/images/logo.png,q=%3Cbody+onload%3Dalert%28document.domain%29%3E,,malicious
2026-04-20T15:00:02.355860+00:00,webgoat,GET,http://localhost:8082/export?file=....%2F%2F....%2F%2F....%2F%2Fetc%2Fpasswd,/export,file=....%2F%2F....%2F%2F....%2F%2Fetc%2Fpasswd,,malicious
2026-04-20T15:00:02.583860+00:00,dvwa,GET,http://localhost:8081/export?page=..%2F..%2F..%2F..%2Fetc%2Fpasswd,/export,page=..%2F..%2F..%2F..%2Fetc%2Fpasswd,,malicious
2026-03-10T05:06:13.516325,juiceshop,GET,http://localhost:3000/assets/public/images/products/fan_girlie.jpg,/assets/public/images/products/fan_girlie.jpg,,,benign
2026-03-10T05:10:39.802917,juiceshop,GET,http://localhost:3000/api/Quantitys/,/api/Quantitys/,,,benign
2026-03-10T04:49:18.063362,dvwa,GET,http://localhost:8081/dvwa/css/main.css,/dvwa/css/main.css,,,benign
2026-03-10T04:26:04.266582,webgoat,GET,http://localhost:8082/WebGoat/service/lessonoverview.mvc/WebGoatIntroduction.lesson,/service/lessonoverview.mvc/WebGoatIntroduction.lesson,,,benign
2026-03-10T05:03:00.967094,webgoat,GET,http://localhost:8082/WebGoat/images/sonar-issue-xxe.png,/images/sonar-issue-xxe.png,,,benign
2026-04-20T15:00:03.766860+00:00,juiceshop,POST,http://localhost:3000/api/review,/api/review,,token=%3Csvg%2Fonload%3Dalert%281%29%3E,malicious
2026-04-20T15:00:00.401860+00:00,juiceshop,GET,http://localhost:3000/view?file=..%252f..%252f..%252f..%252fetc%252fpasswd,/view,file=..%252f..%252f..%252f..%252fetc%252fpasswd,,malicious
2026-03-10T05:07:28.124000,webgoat,GET,http://localhost:8082/WebGoat/images/avatar1.png,/images/avatar1.png,,,benign
2026-03-10T04:50:54.193614,juiceshop,GET,http://localhost:3000/assets/public/favicon_js.ico,/assets/public/favicon_js.ico,,,benign
2026-03-10T05:04:08.086367,dvwa,GET,http://localhost:8081/dvwa/images/logo.png,/dvwa/images/logo.png,,,benign
2026-03-10T05:01:33.062108,juiceshop,GET,http://localhost:3000/rest/products/6/reviews,/rest/products/6/reviews,,,benign
2026-04-20T15:00:04.629860+00:00,webgoat,GET,http://localhost:8082/css/img/enlang.svg?url=http%3A%2F%2Flocalhost%2Fadmin,/css/img/enlang.svg,url=http%3A%2F%2Flocalhost%2Fadmin,,malicious
2026-04-20T15:00:04.872860+00:00,webgoat,POST,http://localhost:8082/api/login,/api/login,,email=admin%27+--,malicious
2026-04-20T15:00:04.040860+00:00,dvwa,GET,http://localhost:8081/dvwa/js/add_event_listeners.js?host=8.8.8.8+%7C+id,/dvwa/js/add_event_listeners.js,host=8.8.8.8+%7C+id,,malicious
2026-04-20T15:00:02.035860+00:00,juiceshop,POST,http://localhost:3000/feedback,/feedback,,token=%3Csvg%2Fonload%3Dalert%281%29%3E,malicious
2026-04-20T15:00:04.287860+00:00,dvwa,GET,http://localhost:8081/dvwa/js/dvwaPage.js?ip=127.0.0.1+%26%26+whoami,/dvwa/js/dvwaPage.js,ip=127.0.0.1+%26%26+whoami,,malicious
2026-04-20T15:00:02.241860+00:00,webgoat,POST,http://localhost:8082/feedback,/feedback,,message=%22%3E%3Cimg+src%3Dx+onerror%3Dalert%281%29%3E,malicious
2026-03-10T05:07:04.833730,webgoat,GET,http://localhost:8082/WebGoat/plugins/bootstrap/css/bootstrap.min.css,/plugins/bootstrap/css/bootstrap.min.css,,,benign
2026-03-10T05:02:20.288065,juiceshop,GET,http://cdnjs.cloudflare.com/ajax/libs/cookieconsent2/3.1.0/cookieconsent.min.js,http://cdnjs.cloudflare.com/ajax/libs/cookieconsent2/3.1.0/cookieconsent.min.js,,,benign
2026-04-20T15:00:02.505860+00:00,webgoat,GET,http://localhost:8082/HttpProxies.lesson?url=%3Cscript%3Ealert%281%29%3C%2Fscript%3E,/HttpProxies.lesson,url=%3Cscript%3Ealert%281%29%3C%2Fscript%3E,,malicious
2026-04-20T15:00:03.533860+00:00,dvwa,GET,http://localhost:8081/dvwa/images/logo.png?user=%22%3E%3Cimg+src%3Dx+onerror%3Dalert%281%29%3E,/dvwa/images/logo.png,user=%22%3E%3Cimg+src%3Dx+onerror%3Dalert%281%29%3E,,malicious
2026-03-10T05:12:00.364538,webgoat,GET,http://localhost:8082/WebGoat/JWT.lesson,/JWT.lesson,,,benign
2026-04-20T15:00:01.247860+00:00,webgoat,GET,http://localhost:8082/js/goatApp/view/LessonContentView.js?url=file%3A%2F%2F%2Fetc%2Fpasswd,/js/goatApp/view/LessonContentView.js,url=file%3A%2F%2F%2Fetc%2Fpasswd,,malicious
2026-04-20T15:00:01.380860+00:00,webgoat,POST,http://localhost:8082/service/lessonmenu.mvc,/service/lessonmenu.mvc,,password=1+OR+1%3D1--,malicious
2026-04-20T15:00:01.435860+00:00,dvwa,GET,http://localhost:8081/dvwa/images/logo.png?id=1%27+AND+%271%27%3D%271,/dvwa/images/logo.png,id=1%27+AND+%271%27%3D%271,,malicious
2026-04-20T15:00:04.186860+00:00,dvwa,GET,http://localhost:8081/dvwa/js/add_event_listeners.js?url=%3Cscript%3Ealert%281%29%3C%2Fscript%3E,/dvwa/js/add_event_listeners.js,url=%3Cscript%3Ealert%281%29%3C%2Fscript%3E,,malicious
2026-03-10T04:21:21.757181,dvwa,GET,http://localhost:8081/dvwa/js/add_event_listeners.js,/dvwa/js/add_event_listeners.js,,,benign
2026-04-20T15:00:03.160860+00:00,dvwa,GET,http://localhost:8081/dvwa/js/dvwaPage.js?cmd=127.0.0.1%3B+cat+%2Fetc%2Fpasswd,/dvwa/js/dvwaPage.js,cmd=127.0.0.1%3B+cat+%2Fetc%2Fpasswd,,malicious
2026-03-10T05:02:49.041327,webgoat,GET,http://localhost:8082/WebGoat/lesson_js/jwt-weak-keys.js,/lesson_js/jwt-weak-keys.js,,,benign
2026-04-20T15:00:00.484860+00:00,webgoat,POST,http://localhost:8082/api/review,/api/review,,password=%22%3E%3Cimg+src%3Dx+onerror%3Dalert%281%29%3E,malicious
2026-03-10T05:04:47.288345,dvwa,GET,http://localhost:8081/vulnerabilities/xss_r/?name=Rupert,/vulnerabilities/xss_r/,name=Rupert,,benign
2026-04-20T15:00:04.626860+00:00,dvwa,GET,http://localhost:8081/vulnerabilities/brute/?url=1%27+AND+%271%27%3D%271,/vulnerabilities/brute/,url=1%27+AND+%271%27%3D%271,,malicious
2026-04-20T15:00:02.195860+00:00,dvwa,GET,http://localhost:8081/dvwa/images/logo.png?file=%22%3E%3Cimg+src%3Dx+onerror%3Dalert%281%29%3E,/dvwa/images/logo.png,file=%22%3E%3Cimg+src%3Dx+onerror%3Dalert%281%29%3E,,malicious
2026-03-10T04:43:56.696725,dvwa,GET,http://localhost:8081/dvwa/css/main.css,/dvwa/css/main.css,,,benign
2026-03-10T04:24:12.505545,dvwa,GET,http://localhost:8081/dvwa/js/dvwaPage.js,/dvwa/js/dvwaPage.js,,,benign
2026-04-20T15:00:02.119860+00:00,juiceshop,GET,http://localhost:3000/rest/shop/products/search?search=1%27+AND+%271%27%3D%271,/rest/shop/products/search,search=1%27+AND+%271%27%3D%271,,malicious
2026-04-20T15:00:00.061860+00:00,dvwa,POST,http://localhost:8081/api/review,/api/review,,password=%22%3E%3Cimg+src%3Dx+onerror%3Dalert%281%29%3E,malicious
2026-03-10T04:21:55.400700,dvwa,GET,http://localhost:8081/dvwa/images/login_logo.png,/dvwa/images/login_logo.png,,,benign
2026-04-20T15:00:00.456860+00:00,dvwa,GET,http://localhost:8081/dvwa/images/logo.png?search=1+OR+1%3D1--,/dvwa/images/logo.png,search=1+OR+1%3D1--,,malicious
2026-04-20T15:00:01.653860+00:00,webgoat,GET,http://localhost:8082/download?template=..%5C..%5C..%5C..%5Cwindows%5Cwin.ini,/download,template=..%5C..%5C..%5C..%5Cwindows%5Cwin.ini,,malicious
2026-04-20T15:00:02.323860+00:00,webgoat,POST,http://localhost:8082/images/sonar-issue-xxe.png,/images/sonar-issue-xxe.png,,url=%22%3E%3Cimg+src%3Dx+onerror%3Dalert%281%29%3E,malicious
2026-04-20T15:00:00.522860+00:00,dvwa,GET,http://localhost:8081/dvwa/js/dvwaPage.js?cmd=127.0.0.1+%26%26+whoami,/dvwa/js/dvwaPage.js,cmd=127.0.0.1+%26%26+whoami,,malicious
2026-04-20T15:00:01.712860+00:00,juiceshop,GET,http://localhost:3000/rest/products/38/reviews?file=%3Cscript%3Ealert%281%29%3C%2Fscript%3E,/rest/products/38/reviews,file=%3Cscript%3Ealert%281%29%3C%2Fscript%3E,,malicious
2026-03-10T04:26:58.147323,webgoat,GET,http://localhost:8082/WebGoat/lessons/CSRF,/lessons/CSRF,,,benign
2026-03-10T05:08:56.537216,dvwa,GET,http://localhost:8081/dvwa/css/main.css,/dvwa/css/main.css,,,benign
2026-03-10T04:57:13.774030,webgoat,GET,http://localhost:8082/WebGoat/service/lessoninfo.mvc/CIA.lesson,/service/lessoninfo.mvc/CIA.lesson,,,benign
2026-04-20T15:00:04.754860+00:00,dvwa,POST,http://localhost:8081/comment,/comment,,message=%3Cscript%3Ealert%281%29%3C%2Fscript%3E,malicious
2026-04-20T15:00:02.910860+00:00,dvwa,POST,http://localhost:8081/dvwa/css/main.css,/dvwa/css/main.css,,url=%3Csvg%2Fonload%3Dalert%281%29%3E,malicious
2026-04-20T15:00:01.067860+00:00,juiceshop,GET,http://localhost:3000/assets/public/images/products/apple_pressings.jpg?page=%3Csvg%2Fonload%3Dalert%281%29%3E,/assets/public/images/products/apple_pressings.jpg,page=%3Csvg%2Fonload%3Dalert%281%29%3E,,malicious
2026-03-10T04:57:50.506436,webgoat,GET,http://localhost:8082/WebGoat/service/hint.mvc?lessonName=HttpProxies&index=3,/service/hint.mvc,lessonName=HttpProxies&index=3,,benign
2026-03-10T05:06:55.869995,juiceshop,GET,http://localhost:3000/assets/public/images/products/carrot_juice.jpeg,/assets/public/images/products/carrot_juice.jpeg,,,benign
2026-03-10T05:11:52.725452,webgoat,GET,http://localhost:8082/WebGoat/CIA.lesson,/CIA.lesson,,,benign
2026-04-20T15:00:04.047860+00:00,webgoat,GET,http://localhost:8082/export?file=..%2F..%2F..%2F..%2Fproc%2Fself%2Fenviron,/export,file=..%2F..%2F..%2F..%2Fproc%2Fself%2Fenviron,,malicious
2026-04-20T15:00:04.091860+00:00,dvwa,POST,http://localhost:8081/comment,/comment,,comment=%3Cscript%3Ealert%281%29%3C%2Fscript%3E,malicious
2026-03-10T04:22:58.064096,webgoat,GET,http://localhost:8082/WebGoat/js/goatApp/model/LessonInfoModel.js,/js/goatApp/model/LessonInfoModel.js,,,benign
2026-03-10T04:44:13.596798,dvwa,GET,http://localhost:8081/vulnerabilities/xss_r/?name=Quentin,/vulnerabilities/xss_r/,name=Quentin,,benign
2026-04-20T15:00:00.805860+00:00,dvwa,GET,http://localhost:8081/vulnerabilities/sqli/?target=gopher%3A%2F%2F127.0.0.1%3A6379%2F_PING,/vulnerabilities/sqli/,target=gopher%3A%2F%2F127.0.0.1%3A6379%2F_PING,,malicious
2026-04-20T15:00:03.733860+00:00,webgoat,GET,http://localhost:8082/https://www.google.com/js/th/ISX_o8hhYuqezwXR4-hs_D79k3oI52phsjPOML8khbE.js?host=127.0.0.1+%26%26+whoami,/https://www.google.com/js/th/ISX_o8hhYuqezwXR4-hs_D79k3oI52phsjPOML8khbE.js,host=127.0.0.1+%26%26+whoami,,malicious
2026-03-10T04:52:05.756567,webgoat,GET,http://localhost:8082/WebGoat/JWT.lesson,/JWT.lesson,,,benign
2026-03-10T05:13:05.074456,webgoat,GET,http://localhost:8082/WebGoat/service/hint.mvc?lessonName=IDOR&index=3,/service/hint.mvc,lessonName=IDOR&index=3,,benign
2026-04-20T15:00:00.153860+00:00,webgoat,POST,http://localhost:8082/api/login,/api/login,,url=%27+OR+SLEEP%285%29--,malicious
2026-04-20T15:00:01.741860+00:00,webgoat,GET,http://localhost:8082/ChallengeIntro.lesson.lesson?template=..%5C..%5C..%5C..%5Cwindows%5Cwin.ini,/ChallengeIntro.lesson.lesson,template=..%5C..%5C..%5C..%5Cwindows%5Cwin.ini,,malicious
2026-04-20T15:00:02.733860+00:00,juiceshop,GET,http://localhost:3000/view?page=..%5C..%5C..%5C..%5Cwindows%5Cwin.ini,/view,page=..%5C..%5C..%5C..%5Cwindows%5Cwin.ini,,malicious
2026-03-10T04:48:49.368562,dvwa,GET,http://localhost:8081/dvwa/css/main.css,/dvwa/css/main.css,,,benign
2026-03-10T04:58:35.086129,webgoat,GET,http://localhost:8082/WebGoat/fonts/fontawesome-webfont.woff?v=4.0.3,/fonts/fontawesome-webfont.woff,v=4.0.3,,benign
2026-03-10T04:57:23.567740,webgoat,GET,http://localhost:8082/WebGoat/service/lessonoverview.mvc/JWT,/service/lessonoverview.mvc/JWT,,,benign
